date,campaign,channel,keyword,device,geography,audience_segment,impressions,clicks,cost,landing_page_visits,application_starts,conversions,revenue,customer_quality_score,ctr,cpc,conversion_rate,cpa,roas,visit_rate,application_start_rate,final_conversion_rate
2026-03-29,Premium Card Campaign,Google Search,fuel cashback card,Desktop,Gurgaon,Premium Customers,3110,154,4030.27,118,43,3,72913.64,94.2,0.049517684887459806,26.170584415584415,0.01948051948051948,1343.4233333333334,18.09150255441943,0.7662337662337663,0.3644067796610169,0.06976744186046512
2026-01-01,Cashback Search Campaign,Affiliate,credit card for business,Mobile,Delhi,Students,2900,91,1601.91,53,18,3,9244.93,39.3,0.031379310344827584,17.603406593406593,0.03296703296703297,533.97,5.771191889681693,0.5824175824175825,0.33962264150943394,0.16666666666666666
2026-01-08,SME Acquisition Campaign,YouTube,airport lounge credit card,Mobile,Pune,Young Professionals,5520,129,1512.55,94,25,4,32002.39,55.7,0.023369565217391305,11.725193798449611,0.031007751937984496,378.1375,21.157905523784336,0.7286821705426356,0.26595744680851063,0.16
2026-03-29,SME Acquisition Campaign,Display,cashback credit card,Mobile,Gurgaon,Frequent Travelers,2060,66,1015.34,50,17,1,12567.93,79.2,0.03203883495145631,15.383939393939395,0.015151515151515152,1015.34,12.378050702227824,0.7575757575757576,0.34,0.058823529411764705
2026-03-04,Travel Rewards Campaign,Affiliate,airport lounge credit card,Mobile,Pune,Young Professionals,4504,150,1826.42,119,27,4,26270.1,62.0,0.03330373001776199,12.176133333333334,0.02666666666666667,456.605,14.383383887605259,0.7933333333333333,0.226890756302521,0.14814814814814814
2026-01-11,Travel Rewards Campaign,Google Search,low annual fee card,Desktop,Pune,Frequent Travelers,958,25,603.02,15,4,0,0.0,88.0,0.026096033402922755,24.1208,0.0,,0.0,0.6,0.26666666666666666,0.0
2026-03-22,Credit Card Acquisition,Display,premium credit card,Mobile,Kolkata,Small Business Owners,2309,43,941.8,25,8,1,17305.59,69.5,0.01862278042442616,21.90232558139535,0.023255813953488372,941.8,18.375015926948397,0.5813953488372093,0.32,0.125
2026-01-08,Cashback Search Campaign,Google Search,credit card for business,Mobile,Chennai,Young Professionals,1780,100,2872.33,84,17,1,5534.73,84.6,0.056179775280898875,28.7233,0.01,2872.33,1.9269129939804965,0.84,0.20238095238095238,0.058823529411764705
2026-02-04,Cashback Search Campaign,Google Search,low annual fee card,Desktop,Bangalore,Premium Customers,2430,73,1756.65,47,11,1,17131.98,73.9,0.030041152263374487,24.063698630136987,0.0136986301369863,1756.65,9.752642814447954,0.6438356164383562,0.23404255319148937,0.09090909090909091
2026-02-04,SME Acquisition Campaign,Meta,travel rewards card,Mobile,Mumbai,Frequent Travelers,2662,140,2259.63,94,24,4,49283.11,74.1,0.05259203606311044,16.140214285714286,0.02857142857142857,564.9075,21.81025654642574,0.6714285714285714,0.2553191489361702,0.16666666666666666
2026-02-02,Credit Card Acquisition,Meta,premium credit card,Mobile,Mumbai,High Income Urban,759,18,388.39,13,4,0,0.0,63.3,0.023715415019762844,21.577222222222222,0.0,,0.0,0.7222222222222222,0.3076923076923077,0.0
2026-01-05,Premium Card Campaign,Google Search,fuel cashback card,Mobile,Pune,Students,3772,150,3255.54,93,34,3,15027.89,45.6,0.039766702014846236,21.703599999999998,0.02,1085.18,4.6160974830596455,0.62,0.3655913978494624,0.08823529411764706
2026-02-10,Cashback Search Campaign,Google Search,credit card for business,Mobile,Mumbai,Small Business Owners,3769,201,5739.98,140,37,5,85043.21,82.2,0.05332979570177766,28.557114427860693,0.024875621890547265,1147.9959999999999,14.815941867393269,0.6965174129353234,0.2642857142857143,0.13513513513513514
2026-01-28,Credit Card Acquisition,YouTube,cashback credit card,Desktop,Mumbai,Frequent Travelers,1924,34,238.44,26,6,0,0.0,79.7,0.017671517671517672,7.012941176470588,0.0,,0.0,0.7647058823529411,0.23076923076923078,0.0
2026-01-07,Credit Card Acquisition,Google Search,credit card for business,Desktop,Hyderabad,Young Professionals,1990,64,1953.7,38,13,0,0.0,64.6,0.032160804020100506,30.5265625,0.0,,0.0,0.59375,0.34210526315789475,0.0
2026-03-14,SME Acquisition Campaign,Google Search,premium credit card,Mobile,Chennai,Frequent Travelers,2657,143,4312.04,97,33,5,95330.67,91.1,0.05382009785472337,30.154125874125874,0.03496503496503497,862.408,22.10802079758073,0.6783216783216783,0.3402061855670103,0.15151515151515152
2026-03-13,Credit Card Acquisition,Google Search,business credit card,Desktop,Hyderabad,Small Business Owners,3668,174,4635.61,109,30,4,70636.55,83.6,0.04743729552889858,26.641436781609194,0.022988505747126436,1158.9025,15.237811204997834,0.6264367816091954,0.27522935779816515,0.13333333333333333
2026-01-12,Travel Rewards Campaign,Google Search,low annual fee card,Mobile,Bangalore,Students,2616,107,1670.54,70,34,1,6145.75,58.9,0.040902140672782875,15.61252336448598,0.009345794392523364,1670.54,3.6789002358518803,0.6542056074766355,0.4857142857142857,0.029411764705882353
2026-02-03,Travel Rewards Campaign,Meta,credit card for business,Desktop,Delhi,Students,3465,123,1650.92,100,35,5,18497.59,27.5,0.0354978354978355,13.422113821138211,0.04065040650406504,330.184,11.204413296828434,0.8130081300813008,0.35,0.14285714285714285
2026-02-02,Business Card Paid Search,Google Search,airport lounge credit card,Desktop,Chennai,Students,1220,70,1468.86,58,18,1,7542.34,23.2,0.05737704918032787,20.983714285714285,0.014285714285714285,1468.86,5.134825647100473,0.8285714285714286,0.3103448275862069,0.05555555555555555
2026-02-17,SME Acquisition Campaign,Google Search,low annual fee card,Mobile,Gurgaon,High Income Urban,4608,256,5945.85,189,58,4,42727.7,73.3,0.05555555555555555,23.2259765625,0.015625,1486.4625,7.186138230866907,0.73828125,0.30687830687830686,0.06896551724137931
2026-01-23,Premium Card Campaign,YouTube,airport lounge credit card,Desktop,Kolkata,Small Business Owners,1578,49,950.59,37,15,2,29830.25,85.3,0.031051964512040557,19.399795918367346,0.04081632653061224,475.295,31.380774045592737,0.7551020408163265,0.40540540540540543,0.13333333333333333
2026-03-03,Business Card Paid Search,Meta,credit card for business,Mobile,Kolkata,High Income Urban,2918,85,1684.65,64,24,3,34728.62,66.7,0.029129540781357093,19.819411764705883,0.03529411764705882,561.5500000000001,20.614738966550917,0.7529411764705882,0.375,0.125
2026-03-29,Travel Rewards Campaign,Google Search,business credit card,Mobile,Kolkata,High Income Urban,2160,76,1785.88,50,10,1,16939.84,71.9,0.03518518518518519,23.49842105263158,0.013157894736842105,1785.88,9.485430152081886,0.6578947368421053,0.2,0.1
2026-02-06,Business Card Paid Search,Google Search,low annual fee card,Desktop,Gurgaon,Frequent Travelers,442,18,381.1,13,3,0,0.0,88.8,0.04072398190045249,21.172222222222224,0.0,,0.0,0.7222222222222222,0.23076923076923078,0.0
2026-02-13,SME Acquisition Campaign,Google Search,fuel cashback card,Desktop,Hyderabad,Small Business Owners,2349,110,2970.6,67,20,3,46887.07,88.7,0.04682843763303533,27.005454545454544,0.02727272727272727,990.1999999999999,15.78370362889652,0.6090909090909091,0.29850746268656714,0.15
2026-03-27,SME Acquisition Campaign,Meta,low annual fee card,Desktop,Pune,Small Business Owners,2222,44,407.83,28,9,1,17508.99,78.7,0.019801980198019802,9.268863636363635,0.022727272727272728,407.83,42.93207954294682,0.6363636363636364,0.32142857142857145,0.1111111111111111
2026-02-04,Credit Card Acquisition,YouTube,cashback credit card,Mobile,Mumbai,Frequent Travelers,1878,49,807.25,34,13,1,16430.0,80.0,0.026091586794462194,16.474489795918366,0.02040816326530612,807.25,20.353050480024777,0.6938775510204082,0.38235294117647056,0.07692307692307693
2026-03-06,Cashback Search Campaign,Meta,credit card for business,Mobile,Bangalore,Premium Customers,4820,155,3208.95,98,24,3,57922.12,95.6,0.032157676348547715,20.702903225806452,0.01935483870967742,1069.6499999999999,18.050178407267175,0.632258064516129,0.24489795918367346,0.125
2026-02-16,Credit Card Acquisition,Affiliate,travel rewards card,Mobile,Delhi,High Income Urban,1113,23,519.51,14,4,0,0.0,59.7,0.020664869721473494,22.587391304347825,0.0,,0.0,0.6086956521739131,0.2857142857142857,0.0
2026-03-19,SME Acquisition Campaign,Meta,premium credit card,Tablet,Hyderabad,Students,1757,70,1920.48,46,21,2,9319.51,37.0,0.0398406374501992,27.43542857142857,0.02857142857142857,960.24,4.852698283762392,0.6571428571428571,0.45652173913043476,0.09523809523809523
2026-01-03,Travel Rewards Campaign,YouTube,best credit card,Mobile,Pune,Young Professionals,3830,76,353.47,61,20,3,23206.07,71.2,0.019843342036553524,4.650921052631579,0.039473684210526314,117.82333333333334,65.65216284267406,0.8026315789473685,0.32786885245901637,0.15
2026-01-01,Premium Card Campaign,Bing Search,no annual fee credit card,Desktop,Bangalore,High Income Urban,3811,168,4298.45,141,40,3,32502.46,54.7,0.04408291786932564,25.586011904761904,0.017857142857142856,1432.8166666666666,7.561437262268957,0.8392857142857143,0.28368794326241137,0.075
2026-01-05,Travel Rewards Campaign,Google Search,travel rewards card,Mobile,Kolkata,Young Professionals,2495,115,3406.44,82,19,2,22442.72,51.1,0.04609218436873747,29.62121739130435,0.017391304347826087,1703.22,6.588320945033525,0.7130434782608696,0.23170731707317074,0.10526315789473684
2026-03-31,Credit Card Acquisition,Affiliate,airport lounge credit card,Mobile,Pune,Frequent Travelers,1242,34,278.91,26,7,0,0.0,65.9,0.027375201288244767,8.203235294117647,0.0,,0.0,0.7647058823529411,0.2692307692307692,0.0
2026-01-14,Premium Card Campaign,Bing Search,fuel cashback card,Mobile,Bangalore,Young Professionals,2491,103,2224.54,69,17,2,4000.0,71.2,0.04134885588117222,21.597475728155338,0.019417475728155338,1112.27,1.7981245560880001,0.6699029126213593,0.2463768115942029,0.11764705882352941
2026-01-27,SME Acquisition Campaign,Google Search,fuel cashback card,Tablet,Hyderabad,Premium Customers,1266,51,1466.96,28,8,1,22890.05,77.2,0.04028436018957346,28.763921568627453,0.0196078431372549,1466.96,15.603731526421987,0.5490196078431373,0.2857142857142857,0.125
2026-01-09,Travel Rewards Campaign,Display,no annual fee credit card,Mobile,Bangalore,Small Business Owners,1012,39,676.25,25,9,1,18952.31,89.9,0.038537549407114624,17.33974358974359,0.02564102564102564,676.25,28.025597042513866,0.6410256410256411,0.36,0.1111111111111111
2026-03-20,SME Acquisition Campaign,Google Search,business credit card,Desktop,Chennai,Students,2306,145,3189.59,100,34,2,14664.63,41.5,0.06287944492627927,21.997172413793106,0.013793103448275862,1594.795,4.597653616922551,0.6896551724137931,0.34,0.058823529411764705
2026-01-15,Premium Card Campaign,YouTube,cashback credit card,Mobile,Mumbai,Young Professionals,679,18,160.57,13,3,0,0.0,79.8,0.026509572901325478,8.920555555555556,0.0,,0.0,0.7222222222222222,0.23076923076923078,0.0
2026-03-31,Premium Card Campaign,YouTube,premium credit card,Mobile,Bangalore,Young Professionals,4462,143,3399.34,101,19,3,28038.13,63.3,0.03204840878529807,23.771608391608392,0.02097902097902098,1133.1133333333335,8.248109927221167,0.7062937062937062,0.18811881188118812,0.15789473684210525
2026-02-11,Travel Rewards Campaign,Bing Search,travel rewards card,Desktop,Delhi,Frequent Travelers,1431,49,1465.74,34,13,1,14782.82,88.7,0.03424178895877009,29.913061224489795,0.02040816326530612,1465.74,10.085567699592014,0.6938775510204082,0.38235294117647056,0.07692307692307693
2026-03-18,SME Acquisition Campaign,Meta,best credit card,Desktop,Bangalore,Frequent Travelers,1881,31,369.77,20,6,0,0.0,82.6,0.01648059542796385,11.928064516129032,0.0,,0.0,0.6451612903225806,0.3,0.0
2026-02-20,Business Card Paid Search,Google Search,low annual fee card,Desktop,Chennai,Small Business Owners,1391,50,786.33,37,12,1,19689.63,77.5,0.035945363048166784,15.726600000000001,0.02,786.33,25.039906909312883,0.74,0.32432432432432434,0.08333333333333333
2026-03-04,SME Acquisition Campaign,Bing Search,no annual fee credit card,Mobile,Gurgaon,Students,947,35,665.63,21,5,0,0.0,44.9,0.03695881731784583,19.018,0.0,,0.0,0.6,0.23809523809523808,0.0
2026-02-21,Premium Card Campaign,YouTube,business credit card,Mobile,Chennai,Young Professionals,290,9,131.1,7,2,0,0.0,62.1,0.03103448275862069,14.566666666666666,0.0,,0.0,0.7777777777777778,0.2857142857142857,0.0
2026-01-04,SME Acquisition Campaign,Display,fuel cashback card,Mobile,Bangalore,Small Business Owners,1109,31,166.99,20,5,0,0.0,77.4,0.027953110910730387,5.386774193548387,0.0,,0.0,0.6451612903225806,0.25,0.0
2026-01-23,Credit Card Acquisition,Meta,best credit card,Mobile,Kolkata,Students,4598,113,787.5,100,23,1,4864.38,53.9,0.02457590256633319,6.969026548672566,0.008849557522123894,787.5,6.176990476190476,0.8849557522123894,0.23,0.043478260869565216
2026-01-15,Business Card Paid Search,Bing Search,fuel cashback card,Tablet,Pune,Small Business Owners,4159,227,4151.29,157,41,5,65116.87,100.0,0.054580427987496995,18.287621145374448,0.022026431718061675,830.258,15.685936178874519,0.6916299559471366,0.2611464968152866,0.12195121951219512
2026-02-12,Cashback Search Campaign,Display,credit card for business,Mobile,Kolkata,Young Professionals,620,19,322.16,12,4,0,0.0,63.2,0.03064516129032258,16.955789473684213,0.0,,0.0,0.631578947368421,0.3333333333333333,0.0
2026-01-29,Credit Card Acquisition,Google Search,no annual fee credit card,Mobile,Kolkata,Frequent Travelers,4459,189,3521.35,127,46,5,80008.03,85.2,0.0423861852433281,18.63148148148148,0.026455026455026454,704.27,22.720840018742813,0.671957671957672,0.36220472440944884,0.10869565217391304
2026-02-05,Cashback Search Campaign,Affiliate,business credit card,Mobile,Hyderabad,Frequent Travelers,2431,91,2191.45,62,17,2,25186.02,83.3,0.0374331550802139,24.08186813186813,0.02197802197802198,1095.725,11.49285632800201,0.6813186813186813,0.27419354838709675,0.11764705882352941
2026-01-13,Travel Rewards Campaign,Bing Search,low annual fee card,Mobile,Gurgaon,Frequent Travelers,914,38,698.11,29,7,0,0.0,51.9,0.04157549234135667,18.371315789473684,0.0,,0.0,0.7631578947368421,0.2413793103448276,0.0
2026-02-01,Cashback Search Campaign,Display,airport lounge credit card,Mobile,Hyderabad,Premium Customers,3096,144,2549.48,103,32,4,86977.2,92.9,0.046511627906976744,17.704722222222223,0.027777777777777776,637.37,34.115662801826254,0.7152777777777778,0.3106796116504854,0.125
2026-03-12,SME Acquisition Campaign,Google Search,business credit card,Mobile,Pune,Small Business Owners,1972,118,3311.56,94,37,6,122189.16,86.4,0.059837728194726165,28.064067796610168,0.05084745762711865,551.9266666666666,36.89776419572649,0.7966101694915254,0.39361702127659576,0.16216216216216217
2026-02-28,Cashback Search Campaign,Google Search,premium credit card,Mobile,Delhi,Young Professionals,1516,58,1841.89,43,11,1,11292.9,49.5,0.03825857519788918,31.756724137931037,0.017241379310344827,1841.89,6.131147896997105,0.7413793103448276,0.2558139534883721,0.09090909090909091
2026-03-27,Premium Card Campaign,Bing Search,low annual fee card,Mobile,Mumbai,Small Business Owners,1597,62,1480.84,44,15,1,20695.21,64.1,0.038822792736380715,23.884516129032257,0.016129032258064516,1480.84,13.975318062721158,0.7096774193548387,0.3409090909090909,0.06666666666666667
2026-01-28,Credit Card Acquisition,Meta,travel rewards card,Tablet,Delhi,Frequent Travelers,3025,111,1821.36,83,23,3,50819.16,82.3,0.036694214876033054,16.408648648648647,0.02702702702702703,607.12,27.901765713532747,0.7477477477477478,0.27710843373493976,0.13043478260869565
2026-03-07,Credit Card Acquisition,YouTube,business credit card,Mobile,Gurgaon,High Income Urban,3258,180,3363.77,146,62,9,111296.94,88.5,0.055248618784530384,18.68761111111111,0.05,373.7522222222222,33.08696492328548,0.8111111111111111,0.4246575342465753,0.14516129032258066
2026-02-11,Cashback Search Campaign,Affiliate,low annual fee card,Mobile,Pune,High Income Urban,1237,23,229.73,17,5,0,0.0,68.3,0.018593371059013743,9.988260869565217,0.0,,0.0,0.7391304347826086,0.29411764705882354,0.0
2026-02-14,Credit Card Acquisition,Bing Search,travel rewards card,Tablet,Kolkata,Small Business Owners,2712,122,3841.75,90,35,8,129985.82,78.7,0.04498525073746313,31.489754098360656,0.06557377049180328,480.21875,33.835054337216114,0.7377049180327869,0.3888888888888889,0.22857142857142856
2026-03-03,Premium Card Campaign,Bing Search,business credit card,Desktop,Pune,Students,2550,151,4452.18,113,47,4,19341.32,68.1,0.05921568627450981,29.484635761589406,0.026490066225165563,1113.045,4.344235857490038,0.7483443708609272,0.415929203539823,0.0851063829787234
2026-02-26,Credit Card Acquisition,Google Search,best credit card,Tablet,Kolkata,High Income Urban,193,9,171.06,5,2,0,0.0,81.0,0.046632124352331605,19.006666666666668,0.0,,0.0,0.5555555555555556,0.4,0.0
2026-01-06,Cashback Search Campaign,Meta,airport lounge credit card,Tablet,Mumbai,High Income Urban,3379,122,1522.1,112,25,4,66289.66,59.9,0.03610535661438295,12.47622950819672,0.03278688524590164,380.525,43.551448656461474,0.9180327868852459,0.22321428571428573,0.16
2026-01-28,Business Card Paid Search,Google Search,best credit card,Mobile,Bangalore,Small Business Owners,1256,47,1097.85,35,7,0,0.0,74.9,0.037420382165605094,23.35851063829787,0.0,,0.0,0.7446808510638298,0.2,0.0
2026-01-28,Business Card Paid Search,Meta,premium credit card,Desktop,Gurgaon,Premium Customers,1974,91,2493.42,70,30,6,101643.76,100.0,0.04609929078014184,27.400219780219782,0.06593406593406594,415.57,40.76479694556071,0.7692307692307693,0.42857142857142855,0.2
2026-02-13,Travel Rewards Campaign,Affiliate,low annual fee card,Mobile,Mumbai,Premium Customers,2486,33,404.99,23,9,1,19018.38,81.4,0.01327433628318584,12.272424242424243,0.030303030303030304,404.99,46.96012247215981,0.696969696969697,0.391304347826087,0.1111111111111111
